e	weights
340	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
341	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
342	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
343	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
344	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
345	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
346	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
347	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
348	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
349	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
350	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
351	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
352	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
353	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
354	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
355	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
356	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
357	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
358	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
359	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
360	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
361	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
362	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
363	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
364	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
365	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
366	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
367	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
368	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
369	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
370	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
371	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
372	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
373	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
374	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
375	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
376	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
377	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
378	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
379	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
380	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
381	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
382	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
383	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
384	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
385	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
386	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
387	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
388	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
389	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
390	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
391	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
392	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
393	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
394	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
395	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
396	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
397	{'fr': 3.40527487173389, 'ja': -0.4638631751314328, 'es': 1.7083300204573306, 'el': 1.0, 'en': 1.6470879651041757}
398	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
399	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
400	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
401	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
402	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
403	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
404	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
405	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
406	{'fr': 3.2835314771120627, 'ja': 1.0, 'es': 1.7051060985227424, 'el': 0.26806069738913985, 'en': 1.6958178293937887}
407	{'fr': 3.361575660319083, 'ja': -0.5921100374212975, 'es': 1.9863601703828455, 'el': 1.0, 'en': 1.8344062609723428}
408	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
409	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
410	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
411	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
412	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
413	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
414	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
415	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
416	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
417	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
418	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
419	{'fr': 3.75161172148599, 'ja': -0.5449148415295191, 'es': 1.7365658938128719, 'el': 1.0, 'en': 1.6442695262521476}
420	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
421	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
422	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
423	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
424	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
425	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
426	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
427	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
428	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
429	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
430	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
431	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
432	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
433	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
434	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
435	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
436	{'fr': 3.9779720710875726, 'ja': 1.0, 'es': 1.6814129309825563, 'el': -0.5215619662389741, 'en': 1.6610362932843157}
437	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
438	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
439	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
440	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
441	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
442	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
443	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
444	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
445	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
446	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
447	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
448	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
449	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
450	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
451	{'fr': 3.552320605863958, 'ja': -0.02275955004693242, 'es': 1.6652414777441882, 'el': 1.0, 'en': 1.7020970994614837}
452	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
453	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
454	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
455	{'fr': 3.8078212657127772, 'ja': -0.5593567836554096, 'es': 1.6885763104062164, 'el': 1.0, 'en': 1.6940652793563997}
456	{'fr': 3.2075705497602147, 'ja': -0.6054595916852537, 'es': 1.9372302886784287, 'el': 1.0, 'en': 1.6599004398417336}
457	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
458	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
459	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
460	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
461	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
462	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
463	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
464	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
465	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
466	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
467	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
468	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
469	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
470	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
471	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
472	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
473	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
474	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
475	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
476	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
477	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
478	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
479	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
480	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
481	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
482	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
483	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
484	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
485	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
486	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
487	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
488	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
489	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
490	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
491	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
492	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
493	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
494	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
495	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
496	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
497	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
498	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
499	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
500	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
501	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
502	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
503	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
504	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
505	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
506	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
507	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
508	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
509	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
510	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
511	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
512	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
513	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
514	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
515	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
516	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
517	{'fr': 3.9666628766217893, 'ja': -0.5148756338274454, 'es': 1.7453950101780906, 'el': 1.0, 'en': 1.7153720313703333}
518	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
519	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
520	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
521	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
522	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
523	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
524	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
525	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
526	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
527	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
528	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
529	{'fr': 3.3474790466507556, 'ja': -0.5852145768863586, 'es': 1.7279349565439737, 'el': 1.0, 'en': 1.6825838445667647}
530	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
531	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
532	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
533	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
534	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
535	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
536	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
537	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
538	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
539	{'fr': 3.3852797594005644, 'ja': -0.4883971055811156, 'es': 1.7108953443112096, 'el': 1.0, 'en': 1.7175679718009975}
540	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
541	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
542	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
543	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
544	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
545	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
546	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
547	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
548	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
549	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
550	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
551	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
552	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
553	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
554	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
555	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
556	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
557	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
558	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
559	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
560	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
561	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
562	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
563	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
564	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
565	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
566	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
567	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
568	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
569	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
570	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
571	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
572	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
573	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
574	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
575	{'fr': 3.23264704930063, 'ja': -0.5756627870838127, 'es': 1.7090148080662204, 'el': 1.0, 'en': 1.687029073473822}
576	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
577	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
578	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
579	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
580	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
581	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
582	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
583	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
584	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
585	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
586	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
587	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
588	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
589	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
590	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
591	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
592	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
593	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
594	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
595	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
596	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
597	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
598	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
599	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
600	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
601	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
602	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
603	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
604	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
605	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
606	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
607	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
608	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
609	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
610	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
611	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
612	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
613	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
614	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
615	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
616	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
617	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
618	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
619	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
620	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
621	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
622	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
623	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
624	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
625	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
626	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
627	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
628	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
629	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
630	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
631	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
632	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
633	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
634	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
635	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
636	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
637	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
638	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
639	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
640	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
641	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
642	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
643	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
644	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
645	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
646	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
647	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
648	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
649	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
650	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
651	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
652	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
653	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
654	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
655	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
656	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
657	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
658	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
659	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
660	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
661	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
662	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
663	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
664	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
665	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
666	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
667	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
668	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
669	{'fr': 4.017749549123149, 'ja': -0.3924046339025262, 'es': 1.7030327201624473, 'el': 1.0, 'en': 1.7316766471474934}
670	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
671	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
672	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
673	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
674	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
675	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
676	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
677	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
678	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
679	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
