e	weights
348	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
349	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
350	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
351	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
352	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
353	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
354	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
355	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
356	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
357	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
358	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
359	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
360	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
361	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
362	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
363	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
364	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
365	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
366	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
367	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
368	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
369	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
370	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
371	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
372	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
373	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
374	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
375	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
376	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
377	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
378	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
379	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
380	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
381	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
382	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
383	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
384	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
385	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
386	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
387	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
388	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
389	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
390	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
391	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
392	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
393	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
394	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
395	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
396	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
397	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
398	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
399	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
400	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
401	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
402	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
403	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
404	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
405	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
406	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
407	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
408	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
409	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
410	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
411	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
412	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
413	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
414	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
415	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
416	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
417	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
418	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
419	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
420	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
421	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
422	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
423	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
424	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
425	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
426	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
427	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
428	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
429	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
430	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
431	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
432	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
433	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
434	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
435	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
436	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
437	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
438	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
439	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
440	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
441	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
442	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
443	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
444	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
445	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
446	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
447	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
448	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
449	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
450	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
451	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
452	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
453	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
454	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
455	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
456	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
457	{'el': 3.6378060342929968, 'fr': 1.0, 'ja': 1.0, 'es': 1.0, 'en': 0.37575584890931224}
458	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
459	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
460	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
461	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
462	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
463	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
464	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
465	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
466	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
467	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
468	{'el': 2.9387907901353425, 'fr': 1.0, 'ja': 1.0, 'es': 1.0, 'en': 0.3437000776645117}
469	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
470	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
471	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
472	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
473	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
474	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
475	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
476	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
477	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
478	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
479	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
480	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
481	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
482	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
483	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
484	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
485	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
486	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
487	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
488	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
489	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
490	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
491	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
492	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
493	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
494	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
495	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
496	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
497	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
498	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
499	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
500	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
501	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
502	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
503	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
504	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
505	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
506	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
507	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
508	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
509	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
510	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
511	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
512	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
513	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
514	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
515	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
516	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
517	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
518	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
519	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
520	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
521	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
522	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
523	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
524	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
525	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
526	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
527	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
528	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
529	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
530	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
531	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
532	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
533	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
534	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
535	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
536	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
537	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
538	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
539	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
540	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
541	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
542	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
543	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
544	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
545	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
546	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
547	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
548	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
549	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
550	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
551	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
552	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
553	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
554	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
555	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
556	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
557	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
558	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
559	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
560	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
561	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
562	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
563	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
564	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
565	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
566	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
567	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
568	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
569	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
570	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
571	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
572	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
573	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
574	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
575	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
576	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
577	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
578	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
579	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
580	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
581	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
582	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
583	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
584	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
585	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
586	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
587	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
588	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
589	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
590	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
591	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
592	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
593	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
594	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
595	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
596	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
597	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
598	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
599	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
600	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
601	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
602	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
603	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
604	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
605	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
606	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
607	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
608	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
609	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
610	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
611	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
612	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
613	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
614	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
615	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
616	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
617	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
618	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
619	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
620	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
621	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
622	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
623	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
624	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
625	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
626	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
627	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
628	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
629	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
630	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
631	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
632	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
633	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
634	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
635	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
636	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
637	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
638	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
639	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
640	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
641	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
642	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
643	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
644	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
645	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
646	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
647	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
648	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
649	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
650	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
651	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
652	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
653	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
654	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
655	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
656	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
657	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
658	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
659	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
660	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
661	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
662	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
663	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
664	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
665	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
666	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
667	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
668	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
669	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
670	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
671	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
672	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
673	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
674	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
675	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
676	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
677	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
678	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
679	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
680	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
681	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
682	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
683	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
684	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
685	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
686	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
687	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
688	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
689	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
690	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
691	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
692	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
693	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
694	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
695	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
